date,week,day,Brand,Sub_Category,Description,group,garmentId,new,hex1,hex2,hex3,hex4,hex5,sold
11/21/2021,59,7,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/22/2021,60,1,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/22/2021,60,1,Aritzia,sweater,Boxy cardigan,Sweaters & Sweatshirts,321,Y,#c4b4a6,#b6a598,#d0c2b4,#9d8d80,#675b52,
11/22/2021,60,1,Aritzia,tank,sweater bustier,Knit Tops,322,Y,#c3b2a5,#bba99b,#cdbeb1,#af9d8e,#998b80,
11/22/2021,60,1,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/23/2021,60,2,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
11/23/2021,60,2,The Reformation,tee,Long-sleeved seamed turtleneck,Knit Tops,327,Y,#f0f1f0,#ebecec,#e6e6e6,#ccc1ba,#f5f7f6,
11/23/2021,60,2,Stine Goya,sweater,Rainbow zig-zag,Sweaters & Sweatshirts,331,Y,#0a0808,#b86b2f,#213967,#dbc089,#e0b7aa,
11/23/2021,60,2,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
11/24/2021,60,3,The Reformation,jeans,Cowboy,Jeans,116,Y,#233222,#293b27,#1e2a1c,#314330,#737c72,
11/24/2021,60,3,,tee,EDA graphic,Knit Tops,342,N,#000002,#020406,#1d418d,#b73924,#e5e8ea,
11/24/2021,60,3,Aritzia,sweater,Boxy cardigan,Sweaters & Sweatshirts,321,Y,#c4b4a6,#b6a598,#d0c2b4,#9d8d80,#675b52,
11/24/2021,60,3,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
11/25/2021,60,4,Uniqlo,sweater,Ribbed turtleneck,Sweaters & Sweatshirts,315,N,#000001,#000002,#010203,#05060a,#020204,
11/25/2021,60,4,Kapital,jumpsuit,Embroidered denim,Rompers & Jumpsuits,203,N,#5c7387,#3e5569,#81919f,#8a9e78,#883b30,
11/25/2021,60,4,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
11/26/2021,60,5,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
11/26/2021,60,5,AllSaints,sweater,Cropped ribbed,Sweaters & Sweatshirts,346,Y,#230503,#290606,#170201,#050000,#2f0808,
11/26/2021,60,5,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
11/27/2021,60,6,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/27/2021,60,6,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
11/27/2021,60,6,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/28/2021,60,7,The Reformation,jeans,Cowboy,Jeans,116,Y,#233222,#293b27,#1e2a1c,#314330,#737c72,
11/28/2021,60,7,Agnes B,tee,Signature graphic,Knit Tops,301,N,#000103,#000100,#030305,#dddee3,#14171b,
11/28/2021,60,7,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
11/29/2021,61,1,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
11/29/2021,61,1,Everlane,shirt,Cotton button-down,Woven Tops,325,Y,#eef1f2,#e4e7e8,#f9fafa,#efefef,#eaeaea,
11/29/2021,61,1,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
11/30/2021,61,2,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/30/2021,61,2,The Reformation,tee,Long-sleeved cathedral print mock-neck,Knit Tops,308,N,#5b6278,#828899,#454d62,#989ca9,#d8d7d8,
11/30/2021,61,2,,shawl,Houndstooth blanket,Jackets,403,N,#020201,#5e160a,#721c0f,#290603,#480f06,
11/30/2021,61,2,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
12/1/2021,61,3,The Reformation,jeans,Cowboy,Jeans,116,Y,#233222,#293b27,#1e2a1c,#314330,#737c72,
12/1/2021,61,3,Henrik Vibskov,sweater,Strawberry print,Sweaters & Sweatshirts,347,Y,#31662c,#214d1c,#030606,#7e8781,#ae3b42,
12/1/2021,61,3,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/2/2021,61,4,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
12/2/2021,61,4,Leset,top,Long-sleeved wrap,Knit Tops,307,Y,#172c1e,#102417,#0c1d0f,#010303,#333837,
12/2/2021,61,4,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
12/3/2021,61,5,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
12/3/2021,61,5,The Reformation,tee,Long-sleeved seamed turtleneck,Knit Tops,327,Y,#f0f1f0,#ebecec,#e6e6e6,#ccc1ba,#f5f7f6,
12/3/2021,61,5,Ganni,sweater,Smiley cardigan,Sweaters & Sweatshirts,348,Y,#949b68,#e7d792,#6a3226,#392822,#ebe8e3,
12/3/2021,61,5,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
12/4/2021,61,6,Paloma Wool,jumpsuit,Front-zip corduroy,Rompers & Jumpsuits,201,N,#1c4349,#15343a,#285a60,#32676c,#6d6b67,
12/4/2021,61,6,Uniqlo,sweater,Ribbed turtleneck,Sweaters & Sweatshirts,315,N,#000001,#000002,#010203,#05060a,#020204,
12/4/2021,61,6,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/5/2021,61,7,The Reformation,jeans,Cowboy,Jeans,116,Y,#233222,#293b27,#1e2a1c,#314330,#737c72,
12/5/2021,61,7,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
12/5/2021,61,7,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/6/2021,62,1,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
12/6/2021,62,1,,shirt,Striped,Woven Tops,305,N,#c33a2b,#a79380,#a03228,#631e12,#94766a,
12/6/2021,62,1,Madewell,jacket,Houndstooth sweater,Jackets,401,N,#040202,#6f574c,#584237,#866d61,#36241d,
12/7/2021,62,2,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
12/7/2021,62,2,H & M,tank,Ribbed halter,Knit Tops,312,N,#e8e9e9,#dfe0df,#d1d1d1,#c1c0c1,#a7a7a5,
12/7/2021,62,2,Aritzia,sweater,Boxy cardigan,Sweaters & Sweatshirts,321,Y,#c4b4a6,#b6a598,#d0c2b4,#9d8d80,#675b52,
12/7/2021,62,2,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/8/2021,62,3,Holiday The Label,pants,Chess print,Pants,109,Y,#cd8f56,#f1efe9,#b17543,#ddd8d1,#beb5ac,
12/8/2021,62,3,Agnes B,tee,Signature graphic,Knit Tops,301,N,#000103,#000100,#030305,#dddee3,#14171b,
12/8/2021,62,3,Ganni,sweater,Smiley cardigan,Sweaters & Sweatshirts,348,Y,#949b68,#e7d792,#6a3226,#392822,#ebe8e3,
12/9/2021,62,4,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
12/9/2021,62,4,The Reformation,tee,Long-sleeved seamed turtleneck,Knit Tops,327,Y,#f0f1f0,#ebecec,#e6e6e6,#ccc1ba,#f5f7f6,
12/9/2021,62,4,Stine Goya,sweater,Rainbow zig-zag,Sweaters & Sweatshirts,331,Y,#0a0808,#b86b2f,#213967,#dbc089,#e0b7aa,
12/9/2021,62,4,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
12/10/2021,62,5,The Reformation,jeans,Cowboy,Jeans,116,Y,#233222,#293b27,#1e2a1c,#314330,#737c72,
12/10/2021,62,5,Henrik Vibskov,sweater,Strawberry print,Sweaters & Sweatshirts,347,Y,#31662c,#214d1c,#030606,#7e8781,#ae3b42,
12/10/2021,62,5,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
12/11/2021,62,6,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
12/11/2021,62,6,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
12/11/2021,62,6,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/12/2021,62,7,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
12/12/2021,62,7,The Reformation,tee,Long-sleeved seamed turtleneck,Knit Tops,327,Y,#f0f1f0,#ebecec,#e6e6e6,#ccc1ba,#f5f7f6,
12/12/2021,62,7,Scout,vest,Tailored,Woven Tops,340,Y,#4f4a4b,#686464,#807d7d,#302d30,#9b9794,
12/12/2021,62,7,J. Crew,jacket,Quilted,Jackets,406,N,#2b2810,#54453b,#21210d,#3b2318,#b9a881,
12/13/2021,63,1,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
12/13/2021,63,1,Leset,top,Long-sleeved wrap,Knit Tops,307,Y,#172c1e,#102417,#0c1d0f,#010303,#333837,
12/13/2021,63,1,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/14/2021,63,2,Paloma Wool,jumpsuit,Front-zip corduroy,Rompers & Jumpsuits,201,N,#1c4349,#15343a,#285a60,#32676c,#6d6b67,
12/14/2021,63,2,The Reformation,tee,Long-sleeved seamed turtleneck,Knit Tops,327,Y,#f0f1f0,#ebecec,#e6e6e6,#ccc1ba,#f5f7f6,
12/14/2021,63,2,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/15/2021,63,3,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
12/15/2021,63,3,AllSaints,sweater,Cropped ribbed,Sweaters & Sweatshirts,346,Y,#230503,#290606,#170201,#050000,#2f0808,
12/16/2021,63,4,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
12/16/2021,63,4,Everlane,shirt,Cotton button-down,Woven Tops,325,Y,#eef1f2,#e4e7e8,#f9fafa,#efefef,#eaeaea,
12/16/2021,63,4,Ganni,sweater,Smiley cardigan,Sweaters & Sweatshirts,348,Y,#949b68,#e7d792,#6a3226,#392822,#ebe8e3,
12/16/2021,63,4,Topshop,tee,Matelasse mock-neck,Knit Tops,306,N,#0a1330,#161f3b,#030821,#010108,#232d49,
12/16/2021,63,4,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/17/2021,63,5,The Reformation,jeans,Cowboy,Jeans,116,Y,#233222,#293b27,#1e2a1c,#314330,#737c72,
12/17/2021,63,5,The Reformation,tee,Long-sleeved cathedral print mock-neck,Knit Tops,308,N,#5b6278,#828899,#454d62,#989ca9,#d8d7d8,
12/17/2021,63,5,Madewell,jacket,Houndstooth sweater,Jackets,401,N,#040202,#6f574c,#584237,#866d61,#36241d,
12/17/2021,63,5,AllSaints,dress,Full-length slip,Dresses,208,Y,#250c0d,#281014,#230a0d,#180405,#030000,
12/17/2021,63,5,AllSaints,sweater,Cropped ribbed,Sweaters & Sweatshirts,346,Y,#230503,#290606,#170201,#050000,#2f0808,
12/17/2021,63,5,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
12/18/2021,63,6,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
12/18/2021,63,6,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
12/18/2021,63,6,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
12/19/2021,63,7,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
12/19/2021,63,7,Agnes B,tee,Signature graphic,Knit Tops,301,N,#000103,#000100,#030305,#dddee3,#14171b,
12/19/2021,63,7,Stine Goya,sweater,Rainbow zig-zag,Sweaters & Sweatshirts,331,Y,#0a0808,#b86b2f,#213967,#dbc089,#e0b7aa,
12/19/2021,63,7,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
12/20/2021,64,1,The Reformation,jeans,Cowboy,Jeans,116,Y,#233222,#293b27,#1e2a1c,#314330,#737c72,
12/20/2021,64,1,Aritzia,vest,Ribbed sweater,Knit Tops,326,N,#393b44,#171925,#56575d,#727377,#908f92,
12/20/2021,64,1,Aritzia,sweater,Boxy cardigan,Sweaters & Sweatshirts,321,Y,#c4b4a6,#b6a598,#d0c2b4,#9d8d80,#675b52,
12/20/2021,64,1,The North Face,coat,Long quilted,Coats,408,N,#14171a,#010202,#090a0e,#2a2c30,#383a3d,
12/21/2021,64,2,Paloma Wool,jumpsuit,Front-zip corduroy,Rompers & Jumpsuits,201,N,#1c4349,#15343a,#285a60,#32676c,#6d6b67,
12/21/2021,64,2,The Reformation,tank,Ribbed open-back,Knit Tops,344,Y,#010203,#020304,#000000,#050505,#262227,
