web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
"1575149171-5261","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p04479241.html","FLORAL PRINT DRESS Details","69.90 USD","Black"
"1575148748-5058","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED SATIN EFFECT DRESS","https://www.zara.com/us/en/belted-satin-effect-dress-p07879895.html","BELTED SATIN EFFECT DRESS Details","69.90 USD","Strawberry"
"1575154909-5776","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FAUX LEATHER DRESS WITH BELT","https://www.zara.com/us/en/faux-leather-dress-with-belt-p02043547.html","FAUX LEATHER DRESS WITH BELT Details","89.90 USD","Black"
"1575154986-5813","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG SHIRT","https://www.zara.com/us/en/long-shirt-p09479248.html","LONG SHIRT Details","69.90 USD","Gray"
"1575153748-5706","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNIT DRESS WITH METALLIC THREAD","https://www.zara.com/us/en/knit-dress-with-metallic-thread-p09874110.html","KNIT DRESS WITH METALLIC THREAD Details","69.90 USD","Indigo"
"1575148932-5146","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG PRINT JUMPSUIT","https://www.zara.com/us/en/long-print-jumpsuit-p00219903.html","LONG PRINT JUMPSUIT Details","39.90 USD","Black"
"1575149120-5237","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED CARGO JUMPSUIT","https://www.zara.com/us/en/belted-cargo-jumpsuit-p04786267.html","BELTED CARGO JUMPSUIT Details","69.90 USD","beige"
"1575154872-5758","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p01165916.html","RUFFLED DRESS Details","35.90 USD","Dark blue"
"1575149027-5192","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p01198451.html","RUFFLED DRESS Details","49.90 USD","Light pink"
"1575148580-4978","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED DRESS","https://www.zara.com/us/en/pleated-dress-p02731240.html","PLEATED DRESS Details","69.90 USD","Fuchsia"
"1575148799-5082","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BUTTONED RUFFLED DRESS","https://www.zara.com/us/en/buttoned-ruffled-dress-p07942495.html","BUTTONED RUFFLED DRESS Details","49.90 USD","Khaki"
"1575148755-5061","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED HALTER JUMPSUIT","https://www.zara.com/us/en/pleated-halter-jumpsuit-p03666153.html","PLEATED HALTER JUMPSUIT Details","69.90 USD","Red"
"1575150640-5482","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRAPPY DRESS","https://www.zara.com/us/en/strappy-dress-p01165214.html","STRAPPY DRESS Details","25.90 USD","Black / White"
"1575148609-4992","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED DRESS WITH RUFFLE","https://www.zara.com/us/en/textured-dress-with-ruffle-p00017201.html","TEXTURED DRESS WITH RUFFLE Details","49.90 USD","White"
"1575148634-5004","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT DRESS","https://www.zara.com/us/en/polka-dot-dress-p03054497.html","POLKA DOT DRESS Details","49.90 USD","Ecru / Blue"
"1575148399-4892","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH KNOTTED FRONT","https://www.zara.com/us/en/dress-with-knotted-front-p03564164.html","DRESS WITH KNOTTED FRONT Details","null","Raspberry"
"1575148372-4853","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148893-5127","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING POLKA DOT DRESS","https://www.zara.com/us/en/contrasting-polka-dot-dress-p07200225.html","CONTRASTING POLKA DOT DRESS Details","49.90 USD","Black / Ecru"
"1575148731-5050","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TANK DRESS WITH TOPSTITCHING","https://www.zara.com/us/en/tank-dress-with-topstitching-p07808925.html","TANK DRESS WITH TOPSTITCHING Details","39.90 USD","Brick"
"1575150845-5487","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED MIDI DRESS","https://www.zara.com/us/en/pleated-midi-dress-p07385349.html","PLEATED MIDI DRESS Details","69.90 USD","Khaki"
"1575155033-5836","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRAPPY MINI DRESS","https://www.zara.com/us/en/strappy-mini-dress-p02052307.html","STRAPPY MINI DRESS Details","69.90 USD","Black"
"1575148490-4936","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRIPED DRESS WITH CROCHET BUTTONS","https://www.zara.com/us/en/striped-dress-with-crochet-buttons-p07200223.html","STRIPED DRESS WITH CROCHET BUTTONS Details","49.90 USD","Light blue"
"1575153724-5695","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FAUX SUEDE JUMPSUIT DRESS","https://www.zara.com/us/en/faux-suede-jumpsuit-dress-p08237199.html","FAUX SUEDE JUMPSUIT DRESS Details","49.90 USD","Black"
"1575149221-5285","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG RIBBED DRESS","https://www.zara.com/us/en/long-ribbed-dress-p06873103.html","LONG RIBBED DRESS Details","49.90 USD","Black"
"1575148936-5148","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DOTTED MESH TULLE MIDI DRESS","https://www.zara.com/us/en/dotted-mesh-tulle-midi-dress-p02731254.html","DOTTED MESH TULLE MIDI DRESS Details","69.90 USD","Black"
"1575148725-5047","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","GATHERED SLIP DRESS","https://www.zara.com/us/en/gathered-slip-dress-p07973580.html","GATHERED SLIP DRESS Details","49.90 USD","Navy blue"
"1575148791-5078","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED RUFFLED DRESS","https://www.zara.com/us/en/belted-ruffled-dress-p09878159.html","BELTED RUFFLED DRESS Details","69.90 USD","Terracotta"
"1575153559-5615","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p07923134.html","FLORAL PRINT DRESS Details","69.90 USD","Black / Sand"
"1575152765-5582","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED SHIRT DRESS","https://www.zara.com/us/en/printed-shirt-dress-p08224090.html","PRINTED SHIRT DRESS Details","89.90 USD","Ecru"
"1575148478-4930","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS TEXTURED WEAVE DRESS","https://www.zara.com/us/en/voluminous-textured-weave-dress-p07901304.html","VOLUMINOUS TEXTURED WEAVE DRESS Details","49.90 USD","Black"
"1575148746-5057","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN EFFECT MINI DRESS","https://www.zara.com/us/en/satin-effect-mini-dress-p07901451.html","SATIN EFFECT MINI DRESS Details","39.90 USD","Fuchsia"
"1575149532-5434","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ASYMMETRIC PRINT DRESS","https://www.zara.com/us/en/asymmetric-print-dress-p08265457.html","ASYMMETRIC PRINT DRESS Details","69.90 USD","Blues"
"1575151724-5525","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VELVET MINI DRESS","https://www.zara.com/us/en/velvet-mini-dress-p02731258.html","VELVET MINI DRESS Details","49.90 USD","Black"
"1575148372-4817","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575154896-5770","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MINI DOTTED MESH DRESS","https://www.zara.com/us/en/mini-dotted-mesh-dress-p07521251.html","MINI DOTTED MESH DRESS Details","49.90 USD","Black"
"1575149208-5279","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OVERSIZED PLAID DRESS","https://www.zara.com/us/en/oversized-plaid-dress-p09878173.html","OVERSIZED PLAID DRESS Details","69.90 USD","Green / Ecru"
"1575148542-4961","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p04786244.html","FLORAL PRINT DRESS Details","69.90 USD","Green"
"1575149204-5277","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED POLKA DOT JUMPSUIT","https://www.zara.com/us/en/belted-polka-dot-jumpsuit-p01165177.html","BELTED POLKA DOT JUMPSUIT Details","69.90 USD","Black"
"1575153631-5650","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","JACQUARD DRESS","https://www.zara.com/us/en/jacquard-dress-p01822124.html","JACQUARD DRESS Details","69.90 USD","Mustard"
"1575155060-5849","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VELVET LINGERIE-STYLE DRESS","https://www.zara.com/us/en/velvet-lingerie-style-dress-p02731294.html","VELVET LINGERIE-STYLE DRESS Details","49.90 USD","Black"
"1575148372-4856","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149116-5235","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNIT JUMPSUIT","https://www.zara.com/us/en/knit-jumpsuit-p02142014.html","KNIT JUMPSUIT Details","49.90 USD","Black"
"1575153625-5647","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","V-NECK DRESS","https://www.zara.com/us/en/v-neck-dress-p08574840.html","V-NECK DRESS Details","49.90 USD","Black"
"1575154824-5735","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUIN DRESS","https://www.zara.com/us/en/sequin-dress-p02157264.html","SEQUIN DRESS Details","69.90 USD","Multicolored"
"1575153037-5589","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PUFFY SLEEVED DRESS","https://www.zara.com/us/en/puffy-sleeved-dress-p05580804.html","PUFFY SLEEVED DRESS Details","39.90 USD","Black"
"1575149540-5438","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ELASTICIZED DRESS","https://www.zara.com/us/en/elasticized-dress-p05410707.html","ELASTICIZED DRESS Details","39.90 USD","Dark turquoise"
"1575149099-5227","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p08034136.html","FLORAL PRINT DRESS Details","49.90 USD","Multicolored"
"1575148628-5001","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH WOVEN BELT","https://www.zara.com/us/en/dress-with-woven-belt-p00387153.html","DRESS WITH WOVEN BELT Details","69.90 USD","Light khaki"
"1575151626-5521","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS SHIRT DRESS","https://www.zara.com/us/en/voluminous-shirt-dress-p07385317.html","VOLUMINOUS SHIRT DRESS Details","49.90 USD","Chocolate"
"1575148372-4868","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148750-5059","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT BLAZER DRESS","https://www.zara.com/us/en/floral-print-blazer-dress-p03137029.html","FLORAL PRINT BLAZER DRESS Details","169.00 USD","Black"
"1575148504-4943","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","JUMPSUIT WITH BELT","https://www.zara.com/us/en/jumpsuit-with-belt-p01131811.html","JUMPSUIT WITH BELT Details","39.90 USD","Sand"
"1575148486-4934","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MOCK NECK DRESS","https://www.zara.com/us/en/mock-neck-dress-p05536121.html","MOCK NECK DRESS Details","49.90 USD","White"
"1575153720-5693","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PUFFY SLEEVED DRESS","https://www.zara.com/us/en/puffy-sleeved-dress-p00962859.html","PUFFY SLEEVED DRESS Details","29.90 USD","Red"
"1575148840-5102","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED PRINT DRESS","https://www.zara.com/us/en/ruffled-print-dress-p02587153.html","RUFFLED PRINT DRESS Details","39.90 USD","Multicolored"
"1575149507-5422","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","GATHERED PRINTED DRESS","https://www.zara.com/us/en/gathered-printed-dress-p09006162.html","GATHERED PRINTED DRESS Details","49.90 USD","Multicolored"
"1575148372-4873","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148420-4902","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED ASYMMETRIC DRESS","https://www.zara.com/us/en/printed-asymmetric-dress-p08020410.html","PRINTED ASYMMETRIC DRESS Details","null","Mid-blue"
"1575152861-5585","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED NECK DRESS","https://www.zara.com/us/en/ruffled-neck-dress-p01198631.html","RUFFLED NECK DRESS Details","39.90 USD","Black"
"1575155056-5847","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRAPED LEATHER MINI DRESS","https://www.zara.com/us/en/draped-leather-mini-dress-p05479244.html","DRAPED LEATHER MINI DRESS Details","319.00 USD","Black"
"1575148449-4916","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING DRESS","https://www.zara.com/us/en/contrasting-dress-p00085634.html","CONTRASTING DRESS Details","35.90 USD","Black"
"1575148562-4971","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p03666154.html","FLORAL PRINT DRESS Details","49.90 USD","Multicolored"
"1575155035-5837","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRAPED SLIP DRESS","https://www.zara.com/us/en/draped-slip-dress-p08126420.html","DRAPED SLIP DRESS Details","89.90 USD","Black"
"1575149266-5306","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MIDI DRESS","https://www.zara.com/us/en/printed-midi-dress-p08259804.html","PRINTED MIDI DRESS Details","69.90 USD","Black / White"
"1575148671-5022","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WTIH RUFFLED HEM","https://www.zara.com/us/en/dress-wtih-ruffled-hem-p03107477.html","DRESS WTIH RUFFLED HEM Details","49.90 USD","Green"
"1575153540-5606","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED DRESS","https://www.zara.com/us/en/belted-dress-p00208452.html","BELTED DRESS Details","29.90 USD","Black"
"1575151714-5523","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED MIDI DRESS","https://www.zara.com/us/en/belted-midi-dress-p02712300.html","BELTED MIDI DRESS Details","49.90 USD","Terracotta"
"1575149105-5230","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WRINKLE LOOK DRESS","https://www.zara.com/us/en/wrinkle-look-dress-p00264660.html","WRINKLE LOOK DRESS Details","39.90 USD","Green / Blue"
"1575154845-5745","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED JUMPSUIT","https://www.zara.com/us/en/pleated-jumpsuit-p05584905.html","PLEATED JUMPSUIT Details","35.90 USD","Khaki"
"1575150060-5468","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p00264822.html","RUFFLED DRESS Details","49.90 USD","Black"
"1575149085-5220","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS TEXTURED WEAVE DRESS","https://www.zara.com/us/en/voluminous-textured-weave-dress-p07901851.html","VOLUMINOUS TEXTURED WEAVE DRESS Details","35.90 USD","Black / White"
"1575149343-5343","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SHIRT DRESS WITH BALLOON SLEEVES","https://www.zara.com/us/en/shirt-dress-with-balloon-sleeves-p02715202.html","SHIRT DRESS WITH BALLOON SLEEVES Details","49.90 USD","Black"
"1575149468-5403","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED DRESS WITH BOW","https://www.zara.com/us/en/printed-dress-with-bow-p09006167.html","PRINTED DRESS WITH BOW Details","69.90 USD","Khaki"
"1575153652-5660","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED JACQUARD DRESS","https://www.zara.com/us/en/printed-jacquard-dress-p01198468.html","PRINTED JACQUARD DRESS Details","39.90 USD","Snake"
"1575152730-5566","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MIXED PRINT DRESS WITH TIE","https://www.zara.com/us/en/mixed-print-dress-with-tie-p01131936.html","MIXED PRINT DRESS WITH TIE Details","39.90 USD","Black"
"1575152279-5545","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POPLIN MIDI DRESS","https://www.zara.com/us/en/poplin-midi-dress-p04786272.html","POPLIN MIDI DRESS Details","69.90 USD","Black"
"1575154996-5818","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS JACQUARD DRESS","https://www.zara.com/us/en/voluminous-jacquard-dress-p07385350.html","VOLUMINOUS JACQUARD DRESS Details","69.90 USD","Black"
"1575148842-5103","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","GATHERED SLEEVE DRESS","https://www.zara.com/us/en/gathered-sleeve-dress-p00858627.html","GATHERED SLEEVE DRESS Details","49.90 USD","Pink"
"1575154932-5787","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MICRO DOT MINI DRESS","https://www.zara.com/us/en/micro-dot-mini-dress-p08637119.html","MICRO DOT MINI DRESS Details","69.90 USD","Black"
"1575149023-5190","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN DRESS","https://www.zara.com/us/en/satin-dress-p07738824.html","SATIN DRESS Details","129.00 USD","Pink"
"1575148752-5060","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ASYMMETRICAL SLIP DRESS","https://www.zara.com/us/en/asymmetrical-slip-dress-p03564170.html","ASYMMETRICAL SLIP DRESS Details","69.90 USD","Pink"
"1575153563-5617","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED BLAZER DRESS","https://www.zara.com/us/en/pleated-blazer-dress-p02352230.html","PLEATED BLAZER DRESS Details","119.00 USD","Black"
"1575151668-5522","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED PLAID DRESS","https://www.zara.com/us/en/ruffled-plaid-dress-p08342310.html","RUFFLED PLAID DRESS Details","49.90 USD","only one"
"1575149114-5234","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH METALLIC THREAD","https://www.zara.com/us/en/dress-with-metallic-thread-p03390100.html","DRESS WITH METALLIC THREAD Details","49.90 USD","Anthracite grey"
"1575154958-5800","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG PRINTED DRESS","https://www.zara.com/us/en/long-printed-dress-p04479240.html","LONG PRINTED DRESS Details","69.90 USD","Blue"
"1575148389-4887","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED DRESS","https://www.zara.com/us/en/belted-dress-p04661307.html","BELTED DRESS Details","null","Black"
"1575151584-5520","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED WEAVE DRESS","https://www.zara.com/us/en/textured-weave-dress-p00219905.html","TEXTURED WEAVE DRESS Details","35.90 USD","Black / White"
"1575148372-4875","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148886-5124","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p07665277.html","RUFFLED DRESS Details","39.90 USD","Green"
"1575155000-5820","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p02065603.html","FLORAL PRINT DRESS Details","69.90 USD","Black"
"1575148838-5101","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLOWY PRINTED DRESS","https://www.zara.com/us/en/flowy-printed-dress-p07615131.html","FLOWY PRINTED DRESS Details","49.90 USD","Multicolored"
"1575148372-4836","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148776-5071","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SLIP DRESS WITH STRAPS","https://www.zara.com/us/en/slip-dress-with-straps-p01165156.html","SLIP DRESS WITH STRAPS Details","39.90 USD","Black"
"1575155008-5824","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VELVET MINI DRESS","https://www.zara.com/us/en/velvet-mini-dress-p02731295.html","VELVET MINI DRESS Details","49.90 USD","Black"
"1575152994-5588","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED DOT DRESS","https://www.zara.com/us/en/pleated-dot-dress-p06050637.html","PLEATED DOT DRESS Details","39.90 USD","Black / White"
"1575151726-5526","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POINTELLE DRESS WITH BALLOON SLEEVES","https://www.zara.com/us/en/pointelle-dress-with-balloon-sleeves-p02488102.html","POINTELLE DRESS WITH BALLOON SLEEVES Details","49.90 USD","Black"
"1575149372-5357","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS TEXTURED WEAVE DRESS","https://www.zara.com/us/en/voluminous-textured-weave-dress-p07757200.html","VOLUMINOUS TEXTURED WEAVE DRESS Details","49.90 USD","Ecru"
"1575148638-5006","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED BLAZER DRESS","https://www.zara.com/us/en/belted-blazer-dress-p07752250.html","BELTED BLAZER DRESS Details","89.90 USD","Pink"
"1575153584-5627","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ASYMMETRIC DRESS","https://www.zara.com/us/en/asymmetric-dress-p03564177.html","ASYMMETRIC DRESS Details","69.90 USD","Black"
"1575154973-5807","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH VOLUMINOUS SLEEVES","https://www.zara.com/us/en/dress-with-voluminous-sleeves-p07939201.html","DRESS WITH VOLUMINOUS SLEEVES Details","69.90 USD","Black"
"1575148372-4867","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148372-4852","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149554-5445","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED VELVET DRESS","https://www.zara.com/us/en/printed-velvet-dress-p01067467.html","PRINTED VELVET DRESS Details","39.90 USD","Black"
"1575149612-5457","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","EMBROIDERED DRESS","https://www.zara.com/us/en/embroidered-dress-p06428024.html","EMBROIDERED DRESS Details","119.00 USD","Pink marl"
"1575150339-5475","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LACE SHIRT DRESS","https://www.zara.com/us/en/lace-shirt-dress-p02731284.html","LACE SHIRT DRESS Details","69.90 USD","Black"
"1575152293-5552","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN EFFECT SHIRT DRESS","https://www.zara.com/us/en/satin-effect-shirt-dress-p07385313.html","SATIN EFFECT SHIRT DRESS Details","69.90 USD","Stone"
"1575149241-5295","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LINEN JUMPSUIT WITH BUTTONS","https://www.zara.com/us/en/linen-jumpsuit-with-buttons-p05216241.html","LINEN JUMPSUIT WITH BUTTONS Details","119.00 USD","Black"
"1575153644-5656","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","JEWEL BUTTONED VELVET DRESS","https://www.zara.com/us/en/jewel-buttoned-velvet-dress-p01131302.html","JEWEL BUTTONED VELVET DRESS Details","39.90 USD","Black"
"1575148828-5096","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN JUMPSUIT","https://www.zara.com/us/en/satin-jumpsuit-p00594151.html","SATIN JUMPSUIT Details","null","Oil"
"1575148663-5018","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OFF-THE-SHOULDER DRESS","https://www.zara.com/us/en/off-the-shoulder-dress-p09878163.html","OFF-THE-SHOULDER DRESS Details","69.90 USD","Red"
"1575149563-5449","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ORGANZA SATIN EFFECT DRESS","https://www.zara.com/us/en/organza-satin-effect-dress-p08779462.html","ORGANZA SATIN EFFECT DRESS Details","49.90 USD","Black"
"1575148973-5166","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLOWY HALTER NECK JUMPSUIT","https://www.zara.com/us/en/flowy-halter-neck-jumpsuit-p08066265.html","FLOWY HALTER NECK JUMPSUIT Details","69.90 USD","Ice"
"1575154967-5804","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT MIDI DRESS","https://www.zara.com/us/en/polka-dot-midi-dress-p02183256.html","POLKA DOT MIDI DRESS Details","69.90 USD","Black"
"1575148683-5027","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OFF THE SHOULDER JUMPSUIT","https://www.zara.com/us/en/off-the-shoulder-jumpsuit-p07601907.html","OFF THE SHOULDER JUMPSUIT Details","69.90 USD","Black"
"1575148619-4997","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BUTTONED STRIPED JUMPSUIT","https://www.zara.com/us/en/buttoned-striped-jumpsuit-p07753592.html","BUTTONED STRIPED JUMPSUIT Details","49.90 USD","White / Sky blue"
"1575150215-5472","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS MINI DRESS","https://www.zara.com/us/en/voluminous-mini-dress-p08792840.html","VOLUMINOUS MINI DRESS Details","49.90 USD","Black"
"1575149004-5181","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p00962850.html","RUFFLED DRESS Details","29.90 USD","Gray"
"1575148445-4914","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CROCHETED DRESS WITH GEMS","https://www.zara.com/us/en/crocheted-dress-with-gems-p06895053.html","CROCHETED DRESS WITH GEMS Details","249.00 USD","Matte silver"
"1575149368-5355","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MINI DRESS","https://www.zara.com/us/en/printed-mini-dress-p08535170.html","PRINTED MINI DRESS Details","49.90 USD","Multicolored"
"1575148372-4828","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148797-5081","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED MIDI DRESS","https://www.zara.com/us/en/belted-midi-dress-p05580628.html","BELTED MIDI DRESS Details","35.90 USD","Light khaki"
"1575149447-5393","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p00097222.html","FLORAL PRINT DRESS Details","49.90 USD","Multicolored"
"1575148770-5068","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MIDI FLORAL PRINT DRESS","https://www.zara.com/us/en/midi-floral-print-dress-p07727042.html","MIDI FLORAL PRINT DRESS Details","89.90 USD","Yellow"
