web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
"1575147285-4544","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p01131910.html","FRONT PRINT SHIRT Details","19.90 USD","Anthracite grey"
"1575147680-4731","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MICKEY MOUSE ©DISNEY WASHED EFFECT T-SHIRT","https://www.zara.com/us/en/mickey-mouse-%C2%A9disney-washed-effect-t-shirt-p00962649.html","MICKEY MOUSE ©DISNEY WASHED EFFECT T-SHIRT Details","25.90 USD","Charcoal"
"1575147008-4414","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","DISNEY DONALD DUCK© T-SHIRT","https://www.zara.com/us/en/disney-donald-duck%C2%A9-t-shirt-p00962202.html","DISNEY DONALD DUCK© T-SHIRT Details","25.90 USD","Anthracite grey"
"1575147391-4595","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SOFT TOUCH BALLOON SLEEVE SHIRT","https://www.zara.com/us/en/soft-touch-balloon-sleeve-shirt-p05039918.html","SOFT TOUCH BALLOON SLEEVE SHIRT Details","17.90 USD","Dark gray"
"1575147436-4615","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TOP WITH VOLUMINOUS SLEEVES","https://www.zara.com/us/en/top-with-voluminous-sleeves-p05644468.html","TOP WITH VOLUMINOUS SLEEVES Details","25.90 USD","Black"
"1575147152-4481","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p05410455.html","FRONT PRINT SHIRT Details","17.90 USD","White"
"1575147246-4525","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p00085851.html","FRONT PRINT SHIRT Details","19.90 USD","Black"
"1575147515-4653","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MOCK NECK TOP","https://www.zara.com/us/en/mock-neck-top-p04174452.html","MOCK NECK TOP Details","9.90 USD","Tobacco"
"1575147631-4709","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","T-SHIRT WITH PETER PAN COLLAR","https://www.zara.com/us/en/t-shirt-with-peter-pan-collar-p00219804.html","T-SHIRT WITH PETER PAN COLLAR Details","17.90 USD","White"
"1575147167-4488","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p00264905.html","FRONT PRINT SHIRT Details","17.90 USD","White"
"1575147348-4574","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p05580470.html","FRONT PRINT T-SHIRT Details","29.90 USD","White"
"1575147633-4710","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FAUX FUR PEARL TOP","https://www.zara.com/us/en/faux-fur-pearl-top-p02712914.html","FAUX FUR PEARL TOP Details","25.90 USD","Oyster White"
"1575147648-4717","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FLORAL WASHED EFFECT T-SHIRT","https://www.zara.com/us/en/floral-washed-effect-t-shirt-p02298473.html","FLORAL WASHED EFFECT T-SHIRT Details","25.90 USD","Mid-gray"
"1575147342-4571","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","©DISNEY MICKEY MOUSE SHIRT","https://www.zara.com/us/en/%C2%A9disney-mickey-mouse-shirt-p05644702.html","©DISNEY MICKEY MOUSE SHIRT Details","25.90 USD","White"
"1575147312-4557","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED TOP","https://www.zara.com/us/en/pleated-top-p05643920.html","PLEATED TOP Details","19.90 USD","Mink"
"1575147163-4486","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PRINTED SLOGAN T-SHIRT","https://www.zara.com/us/en/printed-slogan-t-shirt-p05410700.html","PRINTED SLOGAN T-SHIRT Details","17.90 USD","White"
"1575147741-4758","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","DOTTED MESH CAMISOLE","https://www.zara.com/us/en/dotted-mesh-camisole-p02298458.html","DOTTED MESH CAMISOLE Details","25.90 USD","Black"
"1575146935-4341","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147676-4729","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","T-SHIRT WITH MATCHING TIES","https://www.zara.com/us/en/t-shirt-with-matching-ties-p00431451.html","T-SHIRT WITH MATCHING TIES Details","39.90 USD","Black"
"1575147583-4686","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MOCK NECK BODYSUIT","https://www.zara.com/us/en/mock-neck-bodysuit-p05039948.html","MOCK NECK BODYSUIT Details","19.90 USD","MARSALA"
"1575147805-4789","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","JEWEL BUTTON TOP","https://www.zara.com/us/en/jewel-button-top-p00264001.html","JEWEL BUTTON TOP Details","29.90 USD","Black"
"1575147022-4421","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SEMI-SHEER TULLE TOP","https://www.zara.com/us/en/semi-sheer-tulle-top-p02878480.html","SEMI-SHEER TULLE TOP Details","35.90 USD","champagne"
"1575147557-4673","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SOFT FEEL TOP","https://www.zara.com/us/en/soft-feel-top-p00264685.html","SOFT FEEL TOP Details","29.90 USD","Oyster White"
"1575146935-4332","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147615-4701","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","©RADIOHEAD PRINTED T-SHIRT","https://www.zara.com/us/en/%C2%A9radiohead-printed-t-shirt-p01277629.html","©RADIOHEAD PRINTED T-SHIRT Details","25.90 USD","White"
"1575147772-4773","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MOCK NECK T-SHIRT","https://www.zara.com/us/en/mock-neck-t-shirt-p04424859.html","MOCK NECK T-SHIRT Details","12.90 USD","Anthracite Gray"
"1575146935-4340","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147691-4736","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WRAP TOP","https://www.zara.com/us/en/wrap-top-p05580450.html","WRAP TOP Details","35.90 USD","Black"
"1575147432-4613","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC LONG SLEEVED T-SHIRT","https://www.zara.com/us/en/basic-long-sleeved-t-shirt-p04424855.html","BASIC LONG SLEEVED T-SHIRT Details","12.90 USD","Black"
"1575147362-4581","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p05580901.html","FRONT PRINT SHIRT Details","17.90 USD","White"
"1575147459-4626","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BODYSUIT WITH METALLIC THREAD","https://www.zara.com/us/en/bodysuit-with-metallic-thread-p01198458.html","BODYSUIT WITH METALLIC THREAD Details","25.90 USD","Black"
"1575147414-4605","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","©DISNEY MICKEY MOUSE SHIRT","https://www.zara.com/us/en/%C2%A9disney-mickey-mouse-shirt-p05644704.html","©DISNEY MICKEY MOUSE SHIRT Details","25.90 USD","White"
"1575147609-4698","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BUGS BUNNY LOONEY TUNES © &™ WARNER BROS T-SHIRT","https://www.zara.com/us/en/bugs-bunny-looney-tunes-%C2%A9--%E2%84%A2-warner-bros-t-shirt-p05643814.html","BUGS BUNNY LOONEY TUNES © &™ WARNER BROS T-SHIRT Details","25.90 USD","Green"
"1575147012-4416","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","VELVET POLKA DOT TOP","https://www.zara.com/us/en/velvet-polka-dot-top-p05039461.html","VELVET POLKA DOT TOP Details","35.90 USD","Black"
"1575146983-4402","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","©DISNEY CHARACTERS T-SHIRT","https://www.zara.com/us/en/%C2%A9disney-characters-t-shirt-p05644805.html","©DISNEY CHARACTERS T-SHIRT Details","19.90 USD","White"
"1575147360-4580","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p05039922.html","FRONT PRINT T-SHIRT Details","17.90 USD","Black"
"1575147787-4780","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","STUD T-SHIRT","https://www.zara.com/us/en/stud-t-shirt-p01165458.html","STUD T-SHIRT Details","25.90 USD","Anthracite grey"
"1575147507-4649","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WASHED EMBROIDERED T-SHIRT","https://www.zara.com/us/en/washed-embroidered-t-shirt-p00962460.html","WASHED EMBROIDERED T-SHIRT Details","25.90 USD","Charcoal"
"1575147194-4501","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUFFLED TOP","https://www.zara.com/us/en/ruffled-top-p00264643.html","RUFFLED TOP Details","25.90 USD","Oyster White"
"1575147024-4422","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SPARKLY LACE BODYSUIT","https://www.zara.com/us/en/sparkly-lace-bodysuit-p09173456.html","SPARKLY LACE BODYSUIT Details","39.90 USD","Black"
"1575146935-4365","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147449-4621","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","POCKET T-SHIRT WITH APPLIQUÉ","https://www.zara.com/us/en/pocket-t-shirt-with-appliqu%C3%A9-p00264674.html","POCKET T-SHIRT WITH APPLIQUÉ Details","19.90 USD","White"
"1575147424-4610","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUBBERIZED PRINT T-SHIRT","https://www.zara.com/us/en/rubberized-print-t-shirt-p05580469.html","RUBBERIZED PRINT T-SHIRT Details","19.90 USD","Black"
"1575147398-4598","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","LACE TOP WITH ELASTICIZED TRIM","https://www.zara.com/us/en/lace-top-with-elasticized-trim-p01131917.html","LACE TOP WITH ELASTICIZED TRIM Details","35.90 USD","Black"
"1575147523-4657","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PRINTED SLOGAN T-SHIRT","https://www.zara.com/us/en/printed-slogan-t-shirt-p05644478.html","PRINTED SLOGAN T-SHIRT Details","19.90 USD","Red / Black"
"1575147244-4524","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p05580629.html","FRONT PRINT T-SHIRT Details","19.90 USD","Sand"
"1575147412-4604","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SNOOPY ®PEANUTS T-SHIRT","https://www.zara.com/us/en/snoopy-%C2%AEpeanuts-t-shirt-p04644630.html","SNOOPY ®PEANUTS T-SHIRT Details","25.90 USD","Charcoal"
"1575147373-4586","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BOW POCKET T-SHIRT","https://www.zara.com/us/en/bow-pocket-t-shirt-p00962867.html","BOW POCKET T-SHIRT Details","9.90 USD","Red"
"1575147239-4522","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SHIRT WITH FRONT TEXT","https://www.zara.com/us/en/shirt-with-front-text-p00264647.html","SHIRT WITH FRONT TEXT Details","12.90 USD","Black / White"
"1575147621-4704","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BALLOON SLEEVE TEXTURED TOP","https://www.zara.com/us/en/balloon-sleeve-textured-top-p05507627.html","BALLOON SLEEVE TEXTURED TOP Details","25.90 USD","Black"
"1575147718-4747","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","T-SHIRT WITH PETER PAN COLLAR","https://www.zara.com/us/en/t-shirt-with-peter-pan-collar-p00219803.html","T-SHIRT WITH PETER PAN COLLAR Details","17.90 USD","Black"
"1575146956-4389","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p00962204.html","FRONT PRINT SHIRT Details","19.90 USD","White"
"1575146935-4335","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147606-4697","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SPARKLY TOP","https://www.zara.com/us/en/sparkly-top-p05580710.html","SPARKLY TOP Details","29.90 USD","Black"
"1575146935-4343","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147594-4691","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CONTRAST COLLAR T-SHIRT","https://www.zara.com/us/en/contrast-collar-t-shirt-p05580706.html","CONTRAST COLLAR T-SHIRT Details","25.90 USD","White"
"1575147175-4492","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED WRAP TOP","https://www.zara.com/us/en/pleated-wrap-top-p05644708.html","PLEATED WRAP TOP Details","35.90 USD","Light green"
"1575147546-4668","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CARE BEARS™ T-SHIRT","https://www.zara.com/us/en/care-bears%E2%84%A2-t-shirt-p04644905.html","CARE BEARS™ T-SHIRT Details","25.90 USD","Anthracite grey"
"1575147250-4527","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC RIBBED SHIRT","https://www.zara.com/us/en/basic-ribbed-shirt-p04770630.html","BASIC RIBBED SHIRT Details","12.90 USD","Oyster White"
"1575147146-4478","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BETTY BOOP™ T-SHIRT","https://www.zara.com/us/en/betty-boop%E2%84%A2-t-shirt-p04644902.html","BETTY BOOP™ T-SHIRT Details","25.90 USD","Pink"
"1575147660-4723","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BIG BIRD SESAME STREET ® SHIRT","https://www.zara.com/us/en/big-bird-sesame-street-%C2%AE-shirt-p04644634.html","BIG BIRD SESAME STREET ® SHIRT Details","25.90 USD","Charcoal"
"1575147521-4656","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BAMBI ©DISNEY T-SHIRT","https://www.zara.com/us/en/bambi-%C2%A9disney-t-shirt-p05580640.html","BAMBI ©DISNEY T-SHIRT Details","19.90 USD","White"
"1575147617-4702","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RIBBED TOP WITH OPENINGS","https://www.zara.com/us/en/ribbed-top-with-openings-p00264683.html","RIBBED TOP WITH OPENINGS Details","25.90 USD","Blue"
"1575147125-4468","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","OPEN KNIT LINGERIE-STYLE TOP","https://www.zara.com/us/en/open-knit-lingerie-style-top-p05580701.html","OPEN KNIT LINGERIE-STYLE TOP Details","19.90 USD","Black"
"1575147210-4509","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","STRETCHY TOP","https://www.zara.com/us/en/stretchy-top-p01165627.html","STRETCHY TOP Details","19.90 USD","Light green"
"1575147068-4441","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TOP WITH METALLIC THREAD","https://www.zara.com/us/en/top-with-metallic-thread-p02712851.html","TOP WITH METALLIC THREAD Details","19.90 USD","Gray"
"1575146935-4373","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147231-4518","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SIDE RUFFLED TOP","https://www.zara.com/us/en/side-ruffled-top-p00264634.html","SIDE RUFFLED TOP Details","25.90 USD","Black"
"1575146935-4353","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147731-4753","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CAPE SLEEVE BODYSUIT","https://www.zara.com/us/en/cape-sleeve-bodysuit-p04770637.html","CAPE SLEEVE BODYSUIT Details","29.90 USD","Mink"
"1575147237-4521","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PRINTED T-SHIRT","https://www.zara.com/us/en/printed-t-shirt-p01165630.html","PRINTED T-SHIRT Details","25.90 USD","White"
"1575146935-4334","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147082-4448","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC SLEEVELESS SHIRT","https://www.zara.com/us/en/basic-sleeveless-shirt-p04873175.html","BASIC SLEEVELESS SHIRT Details","9.90 USD","Green"
"1575147100-4456","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","LINEN TEE","https://www.zara.com/us/en/linen-tee-p00858173.html","LINEN TEE Details","19.90 USD","Gray"
"1575147646-4716","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SATIN EFFECT SHIRT","https://www.zara.com/us/en/satin-effect-shirt-p02878627.html","SATIN EFFECT SHIRT Details","25.90 USD","Black"
"1575146935-4321","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147416-4606","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BALLOON SLEEVE TOP","https://www.zara.com/us/en/balloon-sleeve-top-p00264812.html","BALLOON SLEEVE TOP Details","19.90 USD","Gray"
"1575147455-4624","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRINGED TOP","https://www.zara.com/us/en/fringed-top-p06761627.html","FRINGED TOP Details","29.90 USD","Black"
"1575147809-4791","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","©DISNEY THE LITTLE MERMAID T-SHIRT","https://www.zara.com/us/en/%C2%A9disney-the-little-mermaid-t-shirt-p00962628.html","©DISNEY THE LITTLE MERMAID T-SHIRT Details","25.90 USD","White"
"1575146935-4323","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147287-4545","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WOMEN IN ART COLLECTION ©ZOE HAWK SHIRT","https://www.zara.com/us/en/women-in-art-collection-%C2%A9zoe-hawk-shirt-p05644926.html","WOMEN IN ART COLLECTION ©ZOE HAWK SHIRT Details","25.90 USD","Printed"
"1575147766-4770","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","T-SHIRT WITH PETER PAN COLLAR","https://www.zara.com/us/en/t-shirt-with-peter-pan-collar-p00085866.html","T-SHIRT WITH PETER PAN COLLAR Details","25.90 USD","Gray"
"1575147295-4549","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RIPPED DETAIL SHIRT","https://www.zara.com/us/en/ripped-detail-shirt-p00962855.html","RIPPED DETAIL SHIRT Details","12.90 USD","Blue / White"
"1575147029-4424","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CROPPED T-SHIRT","https://www.zara.com/us/en/cropped-t-shirt-p01660304.html","CROPPED T-SHIRT Details","7.90 USD","White"
"1575146935-4336","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147596-4692","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED TOP","https://www.zara.com/us/en/pleated-top-p00264826.html","PLEATED TOP Details","25.90 USD","Black"
"1575146989-4405","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BODYSUIT WITH STRAPS","https://www.zara.com/us/en/bodysuit-with-straps-p05039354.html","BODYSUIT WITH STRAPS Details","19.90 USD","Black"
"1575147818-4795","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MICKEY MOUSE ©DISNEY EMBROIDERED SWEATSHIRT","https://www.zara.com/us/en/mickey-mouse-%C2%A9disney-embroidered-sweatshirt-p00858680.html","MICKEY MOUSE ©DISNEY EMBROIDERED SWEATSHIRT Details","35.90 USD","Ecru / Black"
"1575146935-4363","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147281-4542","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p05643902.html","FRONT PRINT SHIRT Details","19.90 USD","White"
"1575147710-4743","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SEMI-SHEER TOP","https://www.zara.com/us/en/semi-sheer-top-p00264311.html","SEMI-SHEER TOP Details","17.90 USD","Black"
"1575147190-4499","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","OPENWORK SHIRT","https://www.zara.com/us/en/openwork-shirt-p05580459.html","OPENWORK SHIRT Details","25.90 USD","White"
"1575146935-4360","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575146935-4377","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147187-4498","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p05643805.html","FRONT PRINT T-SHIRT Details","19.90 USD","White"
"1575147650-4718","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","ASYMMETRIC COMBINED T-SHIRT","https://www.zara.com/us/en/asymmetric-combined-t-shirt-p04770644.html","ASYMMETRIC COMBINED T-SHIRT Details","29.90 USD","Brown / Taupe"
"1575146935-4378","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147505-4648","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED HEM SHIRT","https://www.zara.com/us/en/pleated-hem-shirt-p00264461.html","PLEATED HEM SHIRT Details","25.90 USD","Black"
"1575147637-4712","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","LACE BODYSUIT","https://www.zara.com/us/en/lace-bodysuit-p05039457.html","LACE BODYSUIT Details","29.90 USD","Vanilla"
"1575147758-4766","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FAUX FUR TOP","https://www.zara.com/us/en/faux-fur-top-p07901401.html","FAUX FUR TOP Details","29.90 USD","beige"
"1575147268-4536","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CONTRAST TOP","https://www.zara.com/us/en/contrast-top-p05580453.html","CONTRAST TOP Details","19.90 USD","White"
"1575147115-4463","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUCHED BODYSUIT","https://www.zara.com/us/en/ruched-bodysuit-p04886455.html","RUCHED BODYSUIT Details","25.90 USD","Black"
"1575146977-4399","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SCALLOPED TOP","https://www.zara.com/us/en/scalloped-top-p03431900.html","SCALLOPED TOP Details","17.90 USD","Black"
"1575146935-4356","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147747-4761","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED T-SHIRT","https://www.zara.com/us/en/pleated-t-shirt-p05410932.html","PLEATED T-SHIRT Details","29.90 USD","Black"
"1575146950-4386","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p05644451.html","FRONT PRINT T-SHIRT Details","17.90 USD","White"
"1575147291-4547","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WOMEN IN ART COLLECTION ©ABI CASTILLO SHIRT","https://www.zara.com/us/en/women-in-art-collection-%C2%A9abi-castillo-shirt-p00264922.html","WOMEN IN ART COLLECTION ©ABI CASTILLO SHIRT Details","25.90 USD","Anthracite grey"
"1575146997-4409","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PERFORATD EMBROIDERY SHIRT","https://www.zara.com/us/en/perforatd-embroidery-shirt-p06050907.html","PERFORATD EMBROIDERY SHIRT Details","29.90 USD","White"
"1575147840-4806","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","STRIPED TOP","https://www.zara.com/us/en/striped-top-p00858638.html","STRIPED TOP Details","29.90 USD","Red / Black"
"1575147799-4786","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUBBERIZED YOKE TOP","https://www.zara.com/us/en/rubberized-yoke-top-p05580651.html","RUBBERIZED YOKE TOP Details","25.90 USD","White"
"1575147004-4412","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","ALADDIN © DISNEY T-SHIRT","https://www.zara.com/us/en/aladdin-%C2%A9-disney-t-shirt-p00962203.html","ALADDIN © DISNEY T-SHIRT Details","25.90 USD","White"
"1575146948-4385","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","LINEN TANK TOP","https://www.zara.com/us/en/linen-tank-top-p00858167.html","LINEN TANK TOP Details","17.90 USD","Black"
"1575147625-4706","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TIMOTHY Q. MOUSE DUMBO © DISNEY LICENSED T-SHIRT","https://www.zara.com/us/en/timothy-q--mouse-dumbo-%C2%A9-disney-licensed-t-shirt-p00962454.html","TIMOTHY Q. MOUSE DUMBO © DISNEY LICENSED T-SHIRT Details","25.90 USD","Gray"
"1575147565-4677","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED HEM SHIRT","https://www.zara.com/us/en/pleated-hem-shirt-p05644475.html","PLEATED HEM SHIRT Details","25.90 USD","Oyster White"
"1575147824-4798","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SOFT TOUCH SHIRT","https://www.zara.com/us/en/soft-touch-shirt-p01067465.html","SOFT TOUCH SHIRT Details","19.90 USD","Gray"
"1575147754-4764","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","OVERSIZED T-SHIRT","https://www.zara.com/us/en/oversized-t-shirt-p00264657.html","OVERSIZED T-SHIRT Details","19.90 USD","White"
"1575147084-4449","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED TUNIC","https://www.zara.com/us/en/pleated-tunic-p05584452.html","PLEATED TUNIC Details","35.90 USD","901"
"1575147629-4708","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","POPLIN COLLAR TOP","https://www.zara.com/us/en/poplin-collar-top-p05644822.html","POPLIN COLLAR TOP Details","25.90 USD","Beige"
"1575147528-4659","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","LISA SIMPSON™ T-SHIRT","https://www.zara.com/us/en/lisa-simpson%E2%84%A2-t-shirt-p04644629.html","LISA SIMPSON™ T-SHIRT Details","25.90 USD","Charcoal"
"1575147739-4757","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p05643804.html","FRONT PRINT T-SHIRT Details","9.90 USD","Black"
"1575147716-4746","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SPARKLY BANDEAU TOP","https://www.zara.com/us/en/sparkly-bandeau-top-p05039951.html","SPARKLY BANDEAU TOP Details","17.90 USD","Black"
"1575147368-4584","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RIBBED BODYSUIT","https://www.zara.com/us/en/ribbed-bodysuit-p03641851.html","RIBBED BODYSUIT Details","17.90 USD","Brick"
