date,delay,distance,origin,destination
1311325,1,405,MCI,MDW
1311325,10,307,MDW,CLE
1311325,10,417,SAN,SJC
1311325,12,646,OAK,PHX
1311325,5,359,JAN,HOU
1311325,69,373,SMF,LAX
1311330,0,239,DAL,HOU
1311330,0,239,HOU,DAL
1311330,0,370,PHX,LAX
1311330,0,419,OKC,HOU
1311330,10,588,BWI,BNA
1311332,12,1137,TPA,PVD
1311334,22,756,BNA,AUS
1311334,25,1489,SEA,MCI
1311334,34,303,MSY,HOU
1311334,5,342,SNA,SJC
1311335,0,187,CRP,HOU
1311335,0,325,OAK,BUR
1311335,3,611,BWI,MDW
1311335,5,368,LAS,SLC
1311335,7,671,SEA,OAK
1311340,10,550,MCO,MSY
1311340,5,281,BWI,BUF
1311340,6,1020,HOU,PHX
1311340,6,487,LAS,ABQ
1311345,0,1107,PHX,SEA
1311345,0,293,DAL,LBB
1311345,2,462,OKC,STL
1311345,3,371,OAK,SNA
1311345,5,276,HOU,HRL
1311350,0,197,ONT,LAS
1311350,1,584,LAS,ELP
1311350,11,337,OAK,LAX
1311350,11,460,TPA,BHM
1311350,16,907,PVD,BNA
1311350,7,303,HOU,MSY
1311353,8,197,TPA,FLL
1311354,33,181,DAL,OKC
1311355,0,189,AUS,DAL
1311355,0,332,ABQ,MAF
1311355,5,251,STL,MDW
1311358,0,423,MDW,OMA
1311358,4,296,DAL,LIT
1311359,23,480,SMF,SAN
1311400,0,284,MDW,CMH
1311400,0,453,TUL,HOU
1311400,12,256,LAS,PHX
1311400,3,308,LAX,SJC
1311400,4,239,HOU,DAL
1311400,42,758,PBI,BNA
1311400,6,239,DAL,HOU
1311400,7,192,HOU,SAT
1311405,1,254,SDF,STL
1311405,10,358,BUR,SMF
1311405,4,495,BWI,SDF
1311406,5,869,STL,TPA
1311410,0,236,LAX,LAS
1311410,0,480,SMF,SAN
1311410,0,496,SAT,ELP
1311410,0,511,OAK,BOI
1311410,13,256,PHX,LAS
1311410,2,371,SNA,OAK
1311410,5,148,AUS,HOU
1311410,6,670,BNA,HOU
1311415,0,229,DTW,MDW
1311415,0,479,SMF,PDX
1311415,18,1166,MDW,FLL
1311415,41,671,OAK,SEA
1311415,5,328,PVD,BWI
1311416,30,1107,SEA,PHX
1311420,0,324,DAL,AMA
1311420,0,422,RNO,SLC
1311420,13,142,PBI,MCO
1311420,27,440,DTW,STL
1311425,0,258,LAS,SAN
1311425,0,405,MCI,MDW
1311425,0,651,PHX,SFO
1311425,18,192,SAT,HOU
1311425,2,223,MCI,TUL
1311429,9,570,BHM,MDW
1311430,0,304,PHX,SAN
1311430,10,687,STL,HOU
1311430,4,328,ABQ,PHX
1311430,45,397,SMF,LAS
1311435,0,256,LAS,PHX
1311435,10,1448,BNA,PHX
1311435,12,237,MCI,STL
1311435,13,616,BNA,MCO
1311435,16,351,STL,TUL
1311438,17,670,HOU,BNA
1311440,0,248,DAL,SAT
1311440,0,307,CLE,MDW
1311440,52,377,MHT,BWI
1311442,18,682,BWI,BHM
1311443,6,325,OAK,BUR
1311445,0,697,SJC,SEA
1311445,10,251,MDW,STL
1311445,10,276,HOU,HRL
1311445,25,177,BNA,BHM
1311448,5,671,SEA,OAK
1311449,19,1073,ALB,MCO
1311450,15,229,STL,IND
1311450,5,1009,PHX,PDX
1311450,6,399,SEA,BOI
1311450,8,303,MSY,HOU
1311455,0,223,BUR,LAS
1311455,0,758,BNA,PBI
1311455,12,308,LAX,SJC
1311455,13,842,BWI,TPA
1311455,22,229,IND,STL
1311455,4,333,ONT,SJC
1311455,49,373,LAX,SMF
1311456,27,256,PHX,LAS
1311457,9,1073,MCO,PVD
1311458,38,181,OKC,DAL
1311459,28,303,HOU,MSY
1311500,0,370,PHX,LAX
1311500,1,570,MDW,BHM
1311500,2,271,SDF,MDW
1311500,2,281,BUF,BWI
1311500,7,587,TPA,RDU
1311500,8,197,ONT,LAS
1311505,0,188,SJC,RNO
1311505,0,197,FLL,TPA
1311505,0,496,ELP,SAT
1311505,0,584,ELP,LAS
1311505,12,410,STL,CMH
1311505,16,842,TPA,BWI
1311505,2,328,ABQ,PHX
1311505,22,888,BWI,JAN
1311505,3,284,CMH,MDW
1311506,13,437,DAL,MSY
1311507,7,239,HOU,DAL
1311508,43,254,STL,SDF
1311510,0,342,SNA,SJC
1311510,0,671,OAK,SEA
1311510,12,248,DAL,SAT
1311510,12,296,LIT,DAL
1311510,12,337,LAX,OAK
1311510,2,842,MDW,PVD
1311510,7,1864,SLC,BWI
1311510,7,342,SJC,SNA
1311512,19,1246,HOU,BWI
1311512,20,308,SJC,LAX
1311513,0,365,LAS,TUS
1311515,14,197,LAS,ONT
1311515,8,993,MCO,AUS
1311516,9,148,HOU,AUS
1311517,9,677,HOU,ELP
1311520,0,142,MCO,PBI
1311520,0,258,SAN,LAS
1311520,0,453,HOU,TUL
1311520,14,178,MCO,FLL
1311520,17,251,MDW,STL
1311520,2,345,RNO,LAS
1311520,2,487,ABQ,LAS
1311520,9,254,SDF,STL
1311522,14,550,MSY,MCO
1311523,10,187,HOU,CRP
1311523,5,303,HOU,MSY
1311524,4,236,LAX,LAS
1311525,0,369,BUR,PHX
1311525,1,666,MDW,JAN
1311525,3,423,OMA,MDW
1311525,8,480,SAN,SMF
1311525,9,377,BWI,MHT
1311527,30,938,BNA,MHT
1311528,7,308,SJC,LAX
1311530,2,220,ISP,BWI
1311530,2,370,LAX,PHX
1311532,12,256,PHX,LAS
1311535,0,1363,LAX,MCI
1311535,17,314,BWI,CLE
1311535,22,361,ONT,OAK
1311535,3,162,IND,MDW
1311535,3,417,SJC,SAN
1311535,5,237,STL,MCI
1311535,9,796,MAF,LAS
1311536,22,254,STL,SDF
1311537,13,687,HOU,STL
1311538,25,407,LAS,OAK
1311538,78,358,SMF,BUR
1311539,11,880,MCO,STL
1311539,24,1262,STL,PHX
1311540,0,419,HOU,OKC
1311540,1,507,PHX,SLC
1311540,14,590,LAX,SLC
1311540,18,377,MHT,BWI
1311540,5,405,MCI,MDW
1311544,5,283,BDL,BWI
1311545,0,324,AMA,DAL
1311545,5,256,PHX,LAS
1311545,7,580,DAL,ABQ
1311545,82,1034,ISP,TPA
1311547,3,347,PHX,ELP
1311549,8,337,LAX,OAK
1311550,0,328,PVD,BWI
1311550,0,621,SJC,PHX
1311550,14,440,STL,DTW
1311550,4,1618,BHM,LAS
1311550,7,338,CMH,BNA
1311552,17,256,LAS,PHX
1311555,14,197,TPA,FLL
1311555,2,325,OAK,BUR
1311555,2,446,SAN,OAK
1311555,30,321,BHM,MSY
1311556,19,471,BNA,MSY
1311557,14,239,HOU,DAL
1311600,0,162,MDW,IND
1311600,12,371,OAK,SNA
1311600,13,407,OAK,LAS
1311600,28,239,DAL,HOU
1311600,3,251,MDW,STL
1311600,3,337,OAK,LAX
1311603,23,217,DAL,IAH
1311605,0,318,JAX,FLL
1311605,10,192,HOU,SAT
1311605,17,588,BWI,BNA
1311605,5,304,SAN,PHX
1311605,5,765,ISP,MDW
1311606,4,358,BUR,SMF
1311610,0,361,OAK,ONT
1311610,10,229,DTW,MDW
1311610,21,325,PHX,ONT
1311610,6,446,OAK,SAN
1311610,7,2277,PHX,PVD
1311612,12,276,HRL,HOU
1311612,9,189,AUS,DAL
1311613,14,570,BHM,HOU
1311615,0,303,HOU,MSY
1311615,22,451,LAX,TUS
1311615,37,687,STL,HOU
1311615,38,251,STL,MDW
1311615,4,448,CLE,BNA
1311615,5,256,LAS,PHX
1311615,5,611,MDW,BWI
1311617,17,255,BWI,RDU
1311617,5,345,LAS,RNO
1311619,43,479,SMF,PDX
1311619,63,373,SMF,LAX
1311620,0,507,SLC,PHX
1311620,1,308,SJC,LAX
1311620,11,258,LAS,SAN
1311620,12,248,DAL,SAT
1311620,15,1020,HOU,PHX
1311620,18,337,LAX,OAK
1311620,20,197,ONT,LAS
1311620,4,397,LAS,SMF
1311620,6,419,OKC,HOU
1311620,7,833,PHX,OKC
1311622,1,389,SMF,ONT
1311623,20,303,MSY,HOU
1311624,22,972,TPA,SAT
1311625,0,569,SJC,PDX
1311625,13,935,TUL,PHX
1311625,17,907,PVD,BNA
1311625,46,223,LAS,BUR
1311625,5,803,ISP,BNA
1311625,6,328,ABQ,PHX
1311626,42,224,SEA,GEG
1311627,22,487,TPA,MSY
1311627,5,1140,LAS,MCI
1311628,0,1072,MCO,MCI
1311628,51,611,BWI,MDW
1311630,0,344,BOI,PDX
1311630,1,189,DAL,AUS
1311630,10,239,HOU,DAL
1311630,10,386,SJC,LAS
1311630,2,288,ALB,BWI
1311630,20,174,TPA,PBI
1311630,20,341,AUS,LBB
1311631,5,192,SAT,HOU
1311632,8,187,CRP,HOU
1311633,0,395,BNA,MDW
1311635,14,925,BWI,FLL
1311635,5,580,DAL,ABQ
1311636,13,570,MDW,BHM
1311638,3,937,MDW,HOU
1311638,8,838,TPA,IND
1311639,5,423,MDW,OMA
1311640,0,550,MCO,MSY
1311640,12,308,LAX,SJC
1311640,7,325,ONT,PHX
1311641,17,361,ONT,OAK
1311641,5,178,FLL,MCO
1311642,14,180,OAK,RNO
1311643,13,239,DAL,HOU
1311645,17,371,SNA,OAK
1311645,7,324,DAL,AMA
1311646,0,437,MSY,DAL
1311648,15,1552,MCO,ABQ
1311655,0,342,SJC,SNA
1311655,0,628,SAN,ABQ
1311655,2,258,SAN,LAS
1311655,2,368,LAS,SLC
1311655,5,321,BHM,MSY
1311700,0,148,AUS,HOU
1311700,0,370,LAX,PHX
1311700,0,677,ELP,HOU
1311700,0,689,SLC,SEA
1311700,1,148,HOU,AUS
1311700,1,365,BHM,JAX
1311700,3,237,STL,MCI
1311700,5,737,BWI,STL
1311700,6,333,SJC,ONT
1311700,80,223,BUR,LAS
1311702,5,337,LAX,OAK
1311704,10,487,STL,CLE
1311705,0,2277,PVD,PHX
1311705,1,1156,SLC,STL
1311705,13,377,MHT,BWI
1311705,14,192,HOU,SAT
1311705,2,237,MCI,STL
1311707,2,192,SAT,HOU
1311708,11,359,JAN,HOU
1311708,13,480,SMF,SAN
1311708,9,239,HOU,DAL
1311709,16,337,OAK,LAX
1311710,0,325,PHX,ONT
1311710,0,359,HOU,JAN
1311710,0,647,SMF,PHX
1311710,10,248,DAL,SAT
1311712,12,251,STL,MDW
1311712,7,197,FLL,TPA
1311715,12,670,BNA,HOU
1311715,5,1044,MCI,PHX
1311715,8,237,TUL,DAL
1311716,11,588,BWI,BNA
1311717,30,446,OAK,SAN
1311718,16,543,OAK,PDX
1311719,8,284,MDW,CMH
1311720,0,423,OMA,MDW
1311720,0,520,LAS,BOI
1311720,0,562,DAL,ELP
1311720,2,291,BOI,SLC
1311720,31,441,HOU,MAF
1311720,5,1099,LAS,OMA
1311720,6,187,HOU,CRP
1311723,15,217,IAH,DAL
1311725,5,313,OKC,MCI
1311725,7,296,STL,LIT
1311725,7,457,DTW,BNA
1311726,14,342,STL,OMA
1311727,0,515,BWI,IND
1311727,10,671,OAK,SEA
1311728,0,283,BWI,BDL
1311728,21,248,SAT,DAL
1311730,0,178,FLL,MCO
1311730,14,239,HOU,DAL
1311730,2,337,OAK,LAX
1311730,5,283,BDL,BWI
1311730,7,328,BWI,PVD
1311731,28,303,MSY,HOU
1311732,10,229,IND,STL
1311732,3,307,CLE,MDW
1311733,24,495,SDF,BWI
1311735,11,370,LAX,PHX
1311735,13,550,MSY,MCO
1311735,25,224,GEG,SEA
1311735,5,319,DAL,MAF
1311735,7,872,AUS,PHX
1311738,10,345,LAS,RNO
1311740,0,587,JAN,MCO
1311740,14,682,BWI,BHM
1311740,16,787,BWI,MCO
1311740,3,967,BWI,MCI
1311740,30,358,BUR,SMF
1311740,65,358,SMF,BUR
1311741,15,446,SAN,OAK
1311741,27,471,BNA,MSY
1311742,0,303,HOU,MSY
1311742,18,443,RDU,BNA
1311743,9,368,SLC,LAS
1311744,30,174,PBI,TPA
1311744,5,361,ONT,OAK
1311745,0,223,ABQ,ELP
1311745,0,487,MSY,TPA
1311745,0,677,LAX,ABQ
1311745,10,342,SNA,SJC
1311745,22,842,BWI,TPA
1311745,24,397,SMF,LAS
1311745,3,192,SAT,HOU
1311745,4,308,SJC,LAX
1311745,4,367,TUS,SAN
1311748,15,328,PVD,BWI
1311749,22,759,HOU,ABQ
1311750,0,904,MCI,RDU
1311750,14,271,SDF,MDW
1311750,18,295,LBB,ELP
1311750,30,256,PHX,LAS
1311750,33,251,MDW,STL
1311750,5,389,ONT,SMF
1311750,5,410,CMH,STL
1311750,7,248,SAT,DAL
1311751,24,303,MSY,HOU
1311752,10,407,OAK,LAS
1311752,4,180,RNO,OAK
1311754,5,321,MSY,BHM
1311754,5,325,ONT,PHX
1311755,1,177,BHM,BNA
1311755,15,237,STL,MCI
1311755,3,361,OAK,ONT
1311755,45,345,RNO,LAS
1311755,7,189,DAL,AUS
1311755,8,440,STL,DTW
1311756,14,318,FLL,JAX
1311756,61,236,LAX,LAS
1311757,14,308,LAX,SJC
1311800,0,239,DAL,HOU
1311800,0,239,HOU,DAL
1311800,0,367,SAN,TUS
1311800,0,417,SJC,SAN
1311800,26,842,MDW,PVD
1311800,5,304,SAN,PHX
1311800,8,328,ABQ,PHX
1311800,9,507,PHX,SLC
1311803,8,370,LAX,PHX
1311804,10,1848,PHX,MCO
1311805,0,347,PHX,ELP
1311805,0,370,PHX,LAX
1311805,18,276,HOU,HRL
1311805,3,337,LAX,OAK
1311805,5,321,ABQ,TUS
1311805,5,347,ELP,PHX
1311805,6,688,IND,JAX
1311805,9,1034,TPA,ISP
1311808,37,279,PDX,GEG
1311810,0,162,MDW,IND
1311810,1,108,PVD,ISP
1311810,20,251,STL,MDW
1311810,8,714,LAX,ELP
1311814,14,178,MCO,FLL
1311815,0,192,HOU,SAT
1311815,0,192,SAT,HOU
1311815,0,377,BWI,MHT
1311815,12,369,BUR,PHX
1311816,0,197,LAS,ONT
1311820,0,289,LBB,ABQ
1311820,18,397,LAS,SMF
1311820,2,1448,BNA,PHX
1311820,20,271,MDW,SDF
1311820,8,1363,LAX,MCI
1311823,20,337,OAK,LAX
1311824,4,612,TPA,BNA
1311825,0,417,SAN,SJC
1311825,0,562,ELP,DAL
1311825,4,187,CRP,HOU
1311826,5,437,MSY,DAL
1311828,31,256,LAS,PHX
1311829,30,237,DAL,TUL
1311829,4,325,PHX,ONT
1311830,0,220,ISP,BWI
1311830,1,239,HOU,DAL
1311830,10,670,BNA,HOU
1311830,12,370,LAX,PHX
1311833,5,460,BHM,TPA
1311835,1,293,DAL,LBB
1311835,10,197,ONT,LAS
1311835,12,248,DAL,SAT
1311835,13,371,SNA,OAK
1311835,14,1235,HOU,LAS
1311835,18,377,MHT,BWI
1311835,83,256,LAS,PHX
1311837,9,369,PHX,BUR
1311838,10,233,SAT,HRL
1311838,25,256,PHX,LAS
1311838,5,925,FLL,BWI
1311839,13,296,DAL,LIT
1311840,0,256,PHX,LAS
1311840,13,550,MCO,MSY
1311841,38,325,ONT,PHX
1311843,33,448,BNA,CLE
1311844,7,611,MDW,BWI
1311845,0,229,STL,IND
1311845,0,304,SAN,PHX
1311845,0,361,ONT,OAK
1311845,10,1442,MCI,SMF
1311845,10,180,OAK,RNO
1311845,15,1073,PVD,MCO
1311845,2,236,LAX,LAS
1311845,25,371,OAK,SNA
1311845,4,217,DAL,IAH
1311845,7,328,PHX,ABQ
1311845,8,687,STL,HOU
1311846,10,237,DAL,TUL
1311847,25,843,SAT,PHX
1311850,0,187,HOU,CRP
1311850,0,283,BDL,BWI
1311850,13,671,SEA,OAK
1311850,22,239,DAL,HOU
1311850,7,328,PVD,BWI
1311852,16,1020,HOU,PHX
1311853,11,670,HOU,BNA
1311855,0,304,PHX,SAN
1311855,0,480,SAN,SMF
1311855,0,562,DAL,ELP
1311855,12,889,OAK,ABQ
1311855,20,451,TUS,LAX
1311855,55,223,BUR,LAS
1311856,106,390,LAX,RNO
1311858,0,321,BHM,MSY
1311858,22,237,STL,MCI
1311900,10,347,ELP,PHX
1311900,16,451,LAX,TUS
1311900,19,345,LAS,RNO
1311900,20,258,SAN,LAS
1311900,25,838,MHT,MDW
1311900,27,307,MDW,CLE
1311900,3,192,HOU,SAT
1311901,30,332,MAF,ABQ
1311902,9,342,OMA,STL
1311905,0,251,MDW,STL
1311905,0,296,SJC,BUR
1311905,0,491,BNA,MCI
1311905,15,405,MCI,MDW
1311905,3,345,RNO,LAS
1311905,7,255,BWI,RDU
1311906,3,223,MCI,TUL
1311906,56,229,MDW,DTW
1311908,9,347,PHX,ELP
1311910,12,998,BWI,MSY
1311910,18,883,BWI,PBI
1311910,26,314,BWI,CLE
1311911,28,611,BWI,MDW
1311911,50,1591,LAS,IND
1311914,28,1999,BWI,PHX
1311914,5,189,AUS,DAL
1311915,19,1246,BWI,HOU
1311915,2,1262,STL,PHX
1311915,20,279,GEG,PDX
1311915,21,1072,MCI,MCO
1311915,8,325,OAK,BUR
1311915,9,342,SJC,SNA
1311916,18,803,ISP,BNA
1311916,40,842,TPA,BWI
1311919,18,487,LAS,ABQ
1311919,33,480,SMF,SAN
1311920,0,162,IND,MDW
1311920,0,319,DAL,MAF
1311920,0,358,BUR,SMF
1311920,3,276,HOU,HRL
1311922,16,1140,LAS,MCI
1311924,18,1501,LAS,MSY
1311925,0,236,LAX,LAS
1311925,0,361,OAK,ONT
1311925,10,386,SJC,LAS
1311925,19,325,ONT,PHX
1311925,20,233,HRL,SAT
1311925,26,223,ABQ,ELP
1311925,3,758,LAS,AMA
1311925,5,496,SAT,ELP
1311927,26,493,ABQ,SLC
1311928,10,389,ONT,SMF
1311929,9,178,FLL,MCO
1311930,0,528,ELP,AUS
1311930,0,616,BNA,MCO
1311930,13,328,PVD,BWI
1311930,2,838,MDW,MHT
1311930,37,256,LAS,PHX
1311930,5,337,OAK,LAX
1311930,5,697,SJC,SEA
1311930,9,304,SAN,PHX
1311931,26,308,SJC,LAX
1311932,0,935,TUL,PHX
1311932,5,371,OAK,SNA
1311934,53,174,TPA,PBI
1311935,19,588,BWI,BNA
1311935,2,248,DAL,SAT
1311935,24,303,MSY,HOU
1311935,3,189,DAL,AUS
1311935,8,793,BNA,FLL
1311938,5,389,SMF,ONT
1311940,23,237,MCI,STL
1311942,32,337,LAX,OAK
1311945,13,308,LAX,SJC
1311945,3,248,SAT,DAL
1311945,3,446,OAK,SAN
1311945,6,587,RDU,TPA
1311949,0,1166,FLL,MDW
1311950,0,1140,LAS,MCI
1311950,0,236,LAX,LAS
1311950,15,296,LIT,DAL
1311950,2,407,OAK,LAS
1311950,5,237,TUL,DAL
1311953,0,358,SMF,BUR
1311954,2,495,BWI,SDF
1311955,0,487,CLE,STL
1311955,3,180,RNO,OAK
1311955,9,377,MHT,BWI
1311958,7,546,SLC,GEG
1312000,34,256,LAS,PHX
1312005,0,368,LAS,SLC
1312005,0,588,BWI,BNA
1312005,3,822,BNA,SAT
1312006,3,239,DAL,HOU
1312007,25,687,HOU,STL
1312010,0,405,MDW,MCI
1312010,0,714,LAX,ELP
1312010,10,370,LAX,PHX
1312011,18,621,PHX,SJC
1312013,5,142,MCO,PBI
1312015,0,407,LAS,OAK
1312015,0,880,MCO,STL
1312015,1,308,SJC,LAX
1312015,15,342,SNA,SJC
1312015,20,507,PHX,SLC
1312020,12,1044,PHX,MCI
1312020,14,487,LAS,ABQ
1312020,20,229,MDW,DTW
1312020,3,223,BUR,LAS
1312021,11,496,ELP,SAT
1312025,0,838,IND,TPA
1312025,17,325,PHX,ONT
1312025,27,843,PHX,SAT
1312025,4,180,TPA,JAX
1312025,8,344,PDX,BOI
1312026,101,335,RNO,BOI
1312027,5,1044,MCI,PHX
1312027,5,880,STL,MCO
1312028,25,239,HOU,DAL
1312029,5,564,RNO,SEA
1312030,0,279,PDX,GEG
1312030,12,370,PHX,LAX
1312030,13,1262,STL,PHX
1312030,13,178,MCO,FLL
1312030,6,663,BWI,JAX
1312032,19,197,TPA,FLL
1312032,40,174,PBI,TPA
1312034,4,616,MCO,BNA
1312034,8,162,MDW,IND
1312035,0,333,SJC,ONT
1312035,15,192,SAT,HOU
1312035,15,248,SAT,DAL
1312035,5,397,SMF,LAS
1312035,7,646,OAK,PHX
1312038,14,787,BWI,MCO
1312039,25,256,PHX,LAS
1312040,0,307,MDW,CLE
1312040,12,550,MCO,MSY
1312040,6,321,BHM,MSY
1312042,14,395,MDW,BNA
1312043,27,718,SDF,MCO
1312045,0,588,OAK,SLC
1312045,14,307,CLE,MDW
1312045,25,325,OAK,BUR
1312046,100,687,HOU,STL
1312049,6,328,PHX,ABQ
1312050,13,756,BNA,AUS
1312050,15,611,MDW,BWI
1312050,8,677,LAX,ABQ
1312052,24,590,LAX,SLC
1312055,8,358,SMF,BUR
1312100,0,361,ONT,OAK
1312100,20,410,STL,CMH
1312100,20,677,HOU,ELP
1312100,32,453,HOU,TUL
1312100,39,304,SAN,PHX
1312102,19,671,OAK,SEA
1312104,2,251,MDW,STL
1312104,3,345,LAS,RNO
1312105,14,370,LAX,PHX
1312106,0,601,PHX,RNO
1312107,10,333,ONT,SJC
1312108,25,328,PVD,BWI
1312110,0,369,BUR,PHX
1312110,0,405,MDW,MCI
1312110,0,666,MCI,HOU
1312110,0,677,ELP,HOU
1312110,10,389,SMF,ONT
1312113,10,1262,PHX,STL
1312115,0,255,BWI,RDU
1312118,18,621,PHX,SJC
1312118,19,239,DAL,HOU
1312118,19,842,BWI,TPA
1312120,0,237,DAL,TUL
1312120,0,611,BWI,MDW
1312120,10,325,ONT,PHX
1312120,12,197,ONT,LAS
1312122,0,515,BWI,IND
1312122,10,630,SLC,PDX
1312125,0,304,SAN,PHX
1312125,0,487,TPA,MSY
1312125,14,328,BWI,PVD
1312125,18,174,TPA,PBI
1312125,6,281,BWI,BUF
1312127,95,303,HOU,MSY
1312130,0,256,LAS,PHX
1312130,2,407,OAK,LAS
1312130,40,304,PHX,SAN
1312130,6,370,LAX,PHX
1312133,13,308,SJC,LAX
1312135,0,386,SJC,LAS
1312135,0,389,SMF,ONT
1312135,4,239,DAL,HOU
1312135,8,487,LAS,ABQ
1312139,14,197,FLL,TPA
1312140,0,236,LAX,LAS
1312140,0,314,BWI,CLE
1312145,0,303,MSY,HOU
1312145,0,395,BNA,MDW
1312145,19,319,DAL,MAF
1312145,25,256,PHX,LAS
1312145,35,446,SAN,OAK
1312145,7,314,CLE,BWI
1312145,9,189,DAL,AUS
1312146,41,337,LAX,OAK
1312150,5,328,ABQ,PHX
1312150,5,621,SJC,PHX
1312154,2,325,BUR,OAK
1312155,2,313,MCI,OKC
1312155,36,192,HOU,SAT
1312200,3,224,SEA,GEG
1312201,42,187,HOU,CRP
1312203,22,229,STL,IND
1312203,5,670,BNA,HOU
1312203,7,293,DAL,LBB
1312204,12,304,PHX,SAN
1312205,0,389,ONT,SMF
1312205,2,361,ONT,OAK
1312215,137,777,MDW,BDL
1312215,3,325,PHX,ONT
1312215,85,296,STL,LIT
1312220,0,368,LAS,SLC
1312231,78,487,MSY,TPA
1312237,51,276,HOU,HRL
1312241,84,487,STL,CLE
1312245,89,287,BOI,GEG
1312247,10,370,PHX,LAX
1312255,1,236,LAX,LAS
1312315,0,325,PHX,ONT
2010005,14,405,MCI,MDW
2010530,0,325,ONT,PHX
2010530,3,370,LAX,PHX
2010530,7,337,LAX,OAK
2010600,2,303,MSY,HOU
2010600,5,405,MDW,MCI
2010600,8,236,LAS,LAX
2010605,0,569,PDX,SJC
2010610,0,188,RNO,SJC
2010615,0,239,DAL,HOU
2010615,2,373,LAX,SMF
2010615,3,197,FLL,TPA
2010615,4,491,BNA,MCI
2010615,5,562,ELP,DAL
2010620,0,386,LAS,SJC
2010620,0,389,SMF,ONT
2010625,0,377,MHT,BWI
2010625,18,220,ISP,BWI
2010625,2,258,SAN,LAS
2010625,23,417,SJC,SAN
2010625,3,251,MDW,STL
2010625,3,447,SAN,SFO
2010625,5,313,MCI,OKC
2010630,0,224,GEG,SEA
2010630,0,308,LAX,SJC
2010630,0,359,JAN,HOU
2010630,0,370,PHX,LAX
2010630,0,397,SMF,LAS
2010630,0,405,MDW,MCI
2010630,0,562,DAL,ELP
2010630,0,842,PVD,MDW
2010630,1,373,SMF,LAX
2010630,1,495,BWI,SDF
2010630,14,682,BWI,BHM
2010630,2,325,ONT,PHX
2010630,3,324,AMA,DAL
2010630,3,543,OAK,PDX
2010630,3,588,BWI,BNA
2010630,5,487,TPA,MSY
2010630,6,303,MSY,HOU
2010630,7,480,SAN,SMF
2010630,8,304,SAN,PHX
2010635,5,417,SAN,SJC
2010636,10,288,ALB,BWI
2010640,0,496,SAT,ELP
2010640,0,737,BWI,STL
2010640,10,197,ONT,LAS
2010640,7,446,SAN,OAK
2010640,8,188,SJC,RNO
2010644,10,237,STL,MCI
2010645,0,178,FLL,MCO
2010645,0,178,MCO,FLL
2010645,0,777,BDL,MDW
2010645,12,328,PHX,ABQ
2010645,17,296,SJC,BUR
2010650,0,328,PVD,BWI
2010650,0,369,PHX,BUR
2010650,0,938,MHT,BNA
2010650,14,390,LAX,RNO
2010655,0,251,MDW,STL
2010655,0,337,OAK,LAX
2010655,0,342,SJC,SNA
2010655,11,333,SJC,ONT
2010655,2,1591,IND,LAS
2010655,5,423,MDW,OMA
2010655,6,1959,OAK,BNA
2010700,0,303,HOU,MSY
2010700,0,370,LAX,PHX
2010700,0,377,BWI,MHT
2010700,0,528,ELP,AUS
2010700,0,765,ISP,MDW
2010700,15,928,TPA,AUS
2010700,2,347,PHX,ELP
2010700,5,236,LAS,LAX
2010700,5,303,MSY,HOU
2010700,5,405,MDW,MCI
2010700,5,407,OAK,LAS
2010700,7,256,LAS,PHX
2010700,8,457,DTW,BNA
2010702,14,1797,LAX,BNA
2010703,10,358,BUR,SMF
2010705,0,197,FLL,TPA
2010705,0,223,ABQ,ELP
2010705,1,325,BUR,OAK
2010705,1,588,OAK,SLC
2010705,10,677,LAX,ABQ
2010705,18,142,PBI,MCO
2010705,3,296,LIT,DAL
2010705,3,443,RDU,BNA
2010705,3,507,PHX,SLC
2010705,4,223,BUR,LAS
2010705,8,365,JAX,BHM
2010710,0,271,SDF,MDW
2010710,0,279,GEG,PDX
2010710,0,389,ONT,SMF
2010710,10,248,DAL,SAT
2010710,2,1235,LAS,HOU
2010710,2,395,MDW,BNA
2010710,32,229,MDW,DTW
2010710,7,2277,PVD,PHX
2010710,7,237,DAL,TUL
2010715,0,405,MCI,MDW
2010715,0,448,CLE,BNA
2010715,12,386,SJC,LAS
2010715,17,423,OMA,MDW
2010715,3,284,CMH,MDW
2010715,6,967,BWI,MCI
2010715,8,318,JAX,FLL
2010720,0,108,ISP,PVD
2010720,0,446,OAK,SAN
2010720,0,762,PDX,LAS
2010720,2,451,LAX,TUS
2010724,21,842,BWI,TPA
2010725,0,935,PHX,TUL
2010725,23,239,DAL,HOU
2010725,4,1489,OAK,MCI
2010725,4,368,LAS,SLC
2010725,9,304,SAN,PHX
2010729,7,377,MHT,BWI
2010730,0,223,ELP,ABQ
2010730,2,673,FLL,MSY
2010730,2,787,BWI,MCO
2010730,27,217,DAL,IAH
2010730,4,365,TUS,LAS
2010730,5,192,SAT,HOU
2010730,6,308,SJC,LAX
2010735,2,1011,BUF,MCO
2010735,4,220,BWI,ISP
2010735,9,852,BDL,BNA
2010737,0,239,DAL,HOU
2010740,0,437,MSY,DAL
2010740,12,462,STL,OKC
2010740,25,904,RDU,MCI
2010741,13,294,MAF,AUS
2010742,31,1073,PVD,MCO
2010743,0,1497,TPA,ABQ
2010745,1,1455,BHM,PHX
2010745,2,223,BUR,LAS
2010745,3,405,MDW,MCI
2010745,7,487,TPA,MSY
2010745,8,189,DAL,AUS
2010747,13,248,DAL,SAT
2010750,0,108,PVD,ISP
